Iterations,VI avg moves,QL avg moves
7600,113.5,172.7
7605,104.1,350
7610,162.3,290
7615,93.5,235.4
7620,123.6,290
7625,190,332.7
7630,162.6,210
7635,150.6,270
7640,168,272.7
7645,115.1,282.7
7650,147,212.7
7655,76,300
7660,99,345.4
7665,176.2,180
7670,143.9,302.7
7675,141,292.7
7680,134.1,272.7
7685,105.6,212.7
7690,97.2,245.4
7695,101.7,222.7
7700,126.5,290
7705,127.2,265.4
7710,159.8,392.7
7715,157.4,312.7
7720,162.7,420
7725,178.9,255.4
7730,130.6,350
7735,110.2,302.7
7740,152,300
7745,191.6,282.7
7750,139,290
7755,97.9,222.7
7760,127.2,315.4
7765,157.4,222.7
7770,113.5,230
7775,136.2,380
7780,140.2,462.7
7785,109.4,290
7790,94.6,222.7
7795,153.3,310
7800,125.1,232.7
7805,162.8,312.7
7810,218,322.7
7815,163.5,245.4
7820,106,250
7825,127.5,262.7
7830,110.3,262.7
7835,128.6,302.7
7840,125.4,342.7
7845,130.9,232.7
7850,166.7,210
7855,156,290
7860,100,232.7
7865,103.4,232.7
7870,112.5,250
7875,107.5,322.7
7880,185.2,370
7885,123.1,272.7
7890,88.5,320
7895,116.9,292.7
7900,140,232.7
7905,146.8,202.7
7910,122.2,172.7
7915,160.2,320
7920,135,212.7
7925,185.9,292.7
7930,150.8,162.7
7935,220.4,370
7940,173.7,195.4
7945,79.7,292.7
7950,82.9,332.7
7955,99.5,172.7
7960,100.4,245.4
7965,125.6,282.7
7970,142.2,422.7
7975,160,270
7980,143.1,212.7
7985,193.4,362.7
7990,151.3,410
7995,116.8,192.7
8000,147.4,345.4
8005,214.6,202.7
8010,96.8,210
8015,139.7,315.4
8020,114.8,302.7
8025,260.3,312.7
8030,145.7,390
8035,110.5,210
8040,162,420
8045,88.6,250
8050,89.4,302.7
8055,150.4,290
8060,113.7,302.7
8065,121.3,300
8070,135.1,252.7
8075,124.9,362.7
8080,193,360
8085,140.4,222.7
8090,126.7,360
8095,207.1,282.7
8100,169.3,410
8105,127.3,265.4
8110,130.9,252.7
8115,144,272.7
8120,86.3,245.4
8125,115.6,255.4
8130,176.4,272.7
8135,213.3,1555.4
8140,111.2,282.7
8145,76,1540
8150,131,1540
8155,109.8,292.7
8160,131.1,220
8165,121.8,245.4
8170,148.2,202.7
8175,176.7,1515.4
8180,146.4,310
8185,107,1482.7
8190,162.9,152.7
8195,150.4,230
8200,152.4,230
8205,169.2,202.7
8210,125.3,250
8215,186.3,390
8220,184.7,1535.4
8225,125.9,320
8230,158.8,1575.4
8235,122,1465.4
8240,160.8,1495.4
8245,182,262.7
8250,113.7,202.7
8255,158.9,190
8260,80.7,272.7
8265,171.3,282.7
8270,148.9,195.4
8275,83.9,255.4
8280,137.3,282.7
8285,138.1,252.7
8290,102.4,260
8295,82.2,212.7
8300,108.9,212.7
8305,133.1,275.4
8310,126.7,200
8315,131.9,298.1
8320,160.2,1460
8325,105.8,1500
8330,141.8,220
8335,126.2,252.7
8340,193.9,235.4
8345,178.3,232.7
8350,135,250
8355,102.1,1482.7
8360,153.7,1452.7
8365,129.5,382.7
8370,104.1,202.7
8375,83.7,245.4
8380,195,330
8385,156.1,182.7
8390,113.6,172.7
8395,141.6,285.4
8400,70.7,352.7
8405,151,300
8410,119.7,202.7
8415,125.4,1482.7
8420,107.4,350
8425,139.9,200
8430,144.5,152.7
8435,196.3,1530
8440,123.6,190
8445,209.4,215.4
8450,110.8,195.4
8455,148.3,1532.7
8460,121.1,285.4
8465,153.6,202.7
8470,83.4,1540
8475,121.5,1525.4
8480,108.3,182.7
8485,98.3,220
8490,76.7,175.4
8495,159.8,232.7
8500,162.2,1570
8505,141.8,270
8510,105.2,252.7
8515,132,265.4
8520,140.5,1522.7
8525,120.2,185.4
8530,116.5,222.7
8535,101.9,205.4
8540,90.9,202.7
8545,94.8,295.4
8550,156.4,1502.7
8555,201.5,1522.7
8560,198.6,1490
8565,117.3,362.7
8570,127,205.4
8575,149.5,300
8580,72.4,270
8585,180.7,1540
8590,147.3,1532.7
8595,102.9,340
8600,163.1,302.7
8605,130.7,1580
8610,125.6,212.7
8615,112.7,1540
8620,137.8,1540
8625,141.5,235.4
8630,151,232.7
8635,167.6,322.7
8640,85.2,235.4
8645,176.9,302.7
8650,169.1,1542.7
8655,129.9,320
8660,112.2,372.7
8665,147,252.7
8670,138,222.7
8675,166.6,1570
8680,104,292.7
8685,144,322.7
8690,65,270
8695,105.9,240
8700,140.5,1582.7
8705,176.9,1542.7
8710,175.8,315.4
8715,170.1,245.4
8720,152.5,225.4
8725,124.4,302.7
8730,140,1580
8735,137.6,272.7
8740,117.6,240
8745,116.4,1532.7
8750,170.1,300
8755,221.8,252.7
8760,150.4,1482.7
8765,152.5,1540
8770,126,1542.7
8775,179.6,255.4
8780,118.7,270
8785,147.7,312.7
8790,141.4,1470
8795,133.1,252.7
8800,74.8,1610
8805,185.2,1540
8810,218.4,1630
8815,172.6,300
8820,137.3,320
8825,231.1,290
8830,161.8,1500
8835,88.1,400
8840,179.9,250
8845,150.7,1620
8850,113.4,342.7
8855,189,1640
8860,98.3,1600
8865,102.6,340
8870,208.7,330
8875,121.4,1632.7
8880,159.8,270
8885,118.5,390
8890,138.1,350
8895,165.3,282.7
8900,80.1,390
8905,120.4,360
8910,152.5,292.7
8915,139.8,392.7
8920,148.8,420
8925,165.8,1610
8930,166.1,1562.7
8935,119.8,392.7
8940,234.3,300
8945,107.3,380
8950,126.4,412.7
8955,198.6,220
8960,157,232.7
8965,118,270
8970,119.8,412.7
8975,191.2,240
8980,102.5,330
8985,176.8,260
8990,131.3,1620
8995,99.4,410
9000,116.9,1562.7
9005,121.3,360
9010,135.1,340
9015,116.7,1610
9020,120.8,1532.7
9025,113.8,370
9030,227.4,202.7
9035,87.2,360
9040,165.3,1540
9045,190.9,1650
9050,143.7,340
9055,140,330
9060,173.4,192.7
9065,107.1,270
9070,165.5,1500
9075,109.4,1516.1
9080,97.7,1530
9085,156.5,272.7
9090,115.1,1610
9095,108.3,360
9100,146,323.4
9105,118.4,340
9110,109.5,240
9115,177.2,260
9120,140.4,272.7
9125,110.8,290
9130,153.6,1540
9135,123.9,270
9140,140.6,282.7
9145,132.5,230
9150,99.2,1620
9155,105.5,1503.4
9160,131.9,1493.4
9165,169.9,1550
9170,109.2,303.4
9175,158.1,252.7
9180,139.2,220
9185,227.7,252.7
9190,133.5,1502.7
9195,144.8,273.4
9200,143.5,1503.4
9205,124.7,1536.1
9210,185.3,252.7
9215,174.5,230
9220,183,260
9225,91,272.7
9230,119.5,260
9235,114,203.4
9240,185.9,250
9245,90,243.4
9250,102.4,270
9255,120.9,253.4
9260,150.1,310
9265,128.8,330
9270,113.8,242.7
9275,158,1486.3
9280,163.7,1545.6
9285,99.4,242.9
9290,70.6,242.7
9295,167.1,230
9300,104.9,242.9
9305,136.2,222.9
9310,114.9,166.1
9315,93.6,1550
9320,116.1,310
9325,202.9,210
9330,174.8,1620
9335,123.3,212.7
9340,154.7,1503.4
9345,147.7,1542.9
9350,132.7,222.7
9355,142.8,263.4
9360,122.1,242.9
9365,200.4,1640
9370,194.1,1542.7
9375,104.4,310
9380,146.1,242.7
9385,192.9,252.7
9390,124.6,1582.9
9395,83.7,1552.7
9400,95.9,165.6
9405,193.2,280
9410,117,1502.9
9415,147,1492.9
9420,140.1,249
9425,165,280
9430,131.7,202.9
9435,82.6,270
9440,216.1,270
9445,124.6,282.7
9450,107.5,350
9455,107.6,360
9460,170.3,200
9465,118.3,350
9470,128.4,252.7
9475,151,290
9480,129.4,240
9485,95.6,400
9490,135.5,390
9495,144.5,302.9
9500,121.3,1580
9505,157.5,1550
9510,133.5,340
9515,210.9,1532.7
9520,129.6,252.7
9525,222.8,252.9
9530,124.2,272.7
9535,137.7,1540
9540,147.7,240
9545,130.1,280
9550,88.6,240
9555,177.2,320
9560,176.4,212.9
9565,116.1,1472.7
9570,125.1,300
9575,113.9,332.7
9580,182.5,310
9585,138.1,280
9590,117.1,320
9595,111.7,320
9600,99.9,1505.6
9605,110.2,1500
9610,90.8,200
9615,92.9,1522.7
9620,147.9,1505.6
9625,92.5,242.7
9630,139.6,250
9635,90,1560
9640,105.8,242.9
9645,108,302.7
9650,124.3,195.4
9655,129.4,290
9660,140.7,1555.4
9665,141.2,360
9670,111.5,292.9
9675,109,1522.7
9680,135.6,165.6
9685,124.6,320
9690,129.8,300
9695,124.6,1552.7
9700,94.2,315.6
9705,173.4,240
9710,174.8,1572.7
9715,138.1,195.6
9720,129,290
9725,168.1,302.7
9730,114.6,1532.7
9735,107.6,202.7
9740,123,310
9745,135.8,272.7
9750,126.2,152.7
9755,155.4,1592.7
9760,124,275.6
9765,119,352.9
9770,130.2,332.7
9775,74.3,290
9780,109.2,225.6
9785,126.4,345.4
9790,88.9,285.4
9795,166.1,1545.4
9800,97.2,1572.7
9805,95.5,290
9810,135.8,308.3
9815,113.9,302.7
9820,129.9,1570
9825,106.8,262.7
9830,102.6,240
9835,121.2,240
9840,161.9,258.3
9845,101.6,1505.6
9850,121.3,1620
9855,106,230
9860,137,1478.3
9865,137.7,195.6
9870,129.4,362.7
9875,103.2,250
9880,136.9,270
9885,109.3,1562.9
9890,163.7,275.6
9895,94.9,1530
9900,79.5,312.7
9905,90.5,240
9910,118,280
9915,134.1,215.4
9920,105.2,1640
9925,106.5,1590
9930,117.7,1630
9935,124.5,232.7
9940,102.6,322.7
9945,111.2,242.7
9950,152.3,272.7
9955,171.8,1550
9960,92.8,270
9965,156.2,275.6
9970,132.3,212.7
9975,120.1,1492.9
9980,129,1550
9985,79.3,272.7
9990,112.4,145.6
9995,145.7,1505.6
10000,92.9,1515.4
10005,100.9,1620
10010,90.6,295.6
10015,110.1,1522.9
10020,103.9,270
10025,151.4,250
10030,108.1,272.9
10035,94.4,330
10040,105,310
10045,161.4,255.6
10050,169.7,1532.7
10055,104.7,272.7
10060,164.3,1512.7
10065,131.6,1485.4
10070,96.7,215.4
10075,130.5,330
10080,125.9,272.7
10085,118.1,252.7
10090,89,1485.6
10095,98.8,350
10100,84,232.7
10105,119.1,242.9
10110,196.6,332.7
10115,103.9,242.9
10120,133.9,350
10125,140.3,370
10130,130.2,1485.6
10135,169,1525.6
10140,151.5,235.4
10145,128.2,342.7
10150,82.2,205.6
10155,133.5,332.7
10160,100.2,1520
10165,100.7,1532.7
10170,102.6,380
10175,112.6,250
10180,97.5,1525.6
10185,93.3,1632.7
10190,113.5,1485.4
10195,98.5,370
10200,75.7,302.7
10205,168.3,242.9
10210,144.6,288.3
10215,126.5,300
10220,80.6,312.7
10225,92.2,400
10230,93.9,1592.7
10235,104.9,310
10240,92,322.9
10245,94.2,360
10250,89.6,285.6
10255,98.5,390
10260,153.7,322.7
10265,101.2,255.4
10270,99.8,282.7
10275,145.6,325.4
10280,137.9,1630
10285,186,175.6
10290,100.9,412.7
10295,115,262.9
10300,147.9,382.9
10305,212.3,442.7
10310,149.4,288.3
10315,112,1665.4
10320,88.5,402.7
10325,168.9,492.7
10330,116.4,195.4
10335,99.3,1730
10340,104.3,360
10345,73.5,262.7
10350,76.6,490
10355,116.5,1468.3
10360,97.3,392.9
10365,88,1570
10370,107.3,1540
10375,170.5,562.7
10380,90.4,442.7
10385,95,472.7
10390,119,355.4
10395,149.7,1485.4
10400,96.1,330
10405,146.1,385.6
10410,153.5,1565.4
10415,105.7,1522.9
10420,81.7,275.6
10425,128.2,242.9
10430,134.2,1560
10435,84.6,382.7
10440,136.5,290
10445,90,292.9
10450,84.5,290
10455,111.3,412.7
10460,105.1,225.6
10465,127.5,332.7
10470,140.7,265.6
10475,112.2,1810
10480,91.8,1590
10485,158.6,1640
10490,95.2,402.7
10495,78.6,232.9
10500,147.2,288
10505,117,502.7
10510,96.1,212.4
10515,133.8,265.4
10520,111.8,495.1
10525,122.3,340
10530,104.1,392.7
10535,109.4,218.3
10540,128.3,1542.7
10545,193.5,1495.4
10550,181.6,1512.7
10555,107.1,1532.7
10560,120.2,332.7
10565,88.4,342.4
10570,129.1,310
10575,77.3,360
10580,137.5,322.4
10585,130.9,510
10590,90.5,390
10595,113.8,342.7
10600,117.2,420
10605,110.1,385.1
10610,131.6,482.7
10615,136,295.6
10620,113.3,470
10625,125.2,385.4
10630,99.9,230
10635,95.2,242.9
10640,132,250
10645,99.2,168.3
10650,102.8,260
10655,70.3,422.4
10660,123.4,550
10665,120.1,290
10670,189.5,312.9
10675,90,555.1
10680,106.3,332.7
10685,158,390
10690,70.4,330
10695,78.4,392.9
10700,111.9,282.7
10705,95.6,390
10710,126.8,300
10715,73.6,432.7
10720,103.8,335.6
10725,94,348
10730,80.1,205.4
10735,125.5,460
10740,139.1,460
10745,115,372.7
10750,141.1,275.6
10755,156.7,392.7
10760,152.6,362.4
10765,83,282.7
10770,92.4,450
10775,102.7,480
10780,107.1,415.1
10785,118.3,302.7
10790,120.2,412.7
10795,109.1,520
10800,112.6,262.7
10805,95.2,470
10810,116.8,362.7
10815,135.1,412.7
10820,130.6,435.1
10825,136.9,472.4
10830,107.4,405.1
10835,132.2,362.7
10840,182.9,380
10845,94.7,282.7
10850,160.4,462.4
10855,91.4,320
10860,123.1,245.4
10865,217.9,222.7
10870,153.2,275.1
10875,106.2,445.4
10880,111.6,370
10885,119.1,425.1
10890,95.5,392.7
10895,92.7,457.8
10900,146.8,542.4
10905,120.8,540
10910,126.6,362.7
10915,156.2,445.4
10920,142.8,290
10925,150.4,205.1
10930,138.2,322.7
10935,172.5,302.7
10940,152.9,280
10945,150.1,272.7
10950,114.3,582.4
10955,116.3,437.8
10960,78.2,235.1
10965,116,430
10970,131.5,432.7
10975,109,535.1
10980,169.5,335.4
10985,102.5,245.1
10990,124.5,422.4
10995,171.9,190
11000,122.9,365.1
11005,158.8,465.4
11010,152.2,450
11015,120.9,175.1
11020,165.5,312.7
11025,95.2,425.4
11030,148.7,255.1
11035,138.7,197.8
11040,91.2,322.7
11045,108.5,225.1
11050,144.6,522.4
11055,106.7,175.1
11060,83.4,360
11065,126.9,302.4
11070,134.7,267.8
11075,131.7,545.1
11080,155.2,185.1
11085,172.8,275.1
11090,110.3,242.7
11095,140,215.1
11100,109.3,245.1
11105,110.9,610
11110,104.4,395.1
11115,79.5,477.8
11120,143.4,292.4
11125,132.1,245.4
11130,149.8,365.1
11135,114.3,232.4
11140,156.2,260
11145,122.3,325.1
11150,116.5,202.4
11155,77.9,532.7
11160,174.4,262.4
11165,118.8,630
11170,115.3,502.7
11175,126.1,350
11180,113.3,295.1
11185,96.6,295.1
11190,165.8,430
11195,133,195.1
11200,90,470
11205,130.3,520
11210,70.8,512.7
11215,92.3,242.7
11220,120.9,322.7
11225,116.1,395.1
11230,261.6,415.1
11235,96.8,455.1
11240,163.7,322.4
11245,157,552.7
11250,138.3,300
11255,149.1,235.4
11260,198.3,502.7
11265,97.6,572.7
11270,92.4,204.9
11275,132.9,255.1
11280,80.8,335.1
11285,95.1,512.5
11290,93.7,245.1
11295,85.4,472.7
11300,187.5,492.5
11305,131.9,345.2
11310,118.4,592.7
11315,132.3,485.4
11320,63.5,500
11325,120.1,415.1
11330,120.8,592.4
11335,104.1,255.1
11340,146.7,457.6
11345,103.3,522.5
11350,81.7,232.4
11355,144.3,435.1
11360,120.8,350
11365,134.9,247.8
11370,83.1,274.9
11375,103.4,472.7
11380,150,342.5
11385,104.2,485.2
11390,145.4,482.5
11395,111,462.7
11400,84.1,374.9
11405,124.1,404.9
11410,103.3,512.5
11415,134.6,202.4
11420,142.3,332.5
11425,163.9,197.6
11430,155.1,174.9
11435,141.4,405.1
11440,150,322.7
11445,114.9,444.9
11450,144.6,502.4
11455,85.5,222.7
11460,81.4,524.9
11465,98,197.8
11470,113.5,330
11475,136.2,385.1
11480,144.5,222.4
11485,158.8,305.1
11490,123.1,262.5
11495,136.6,402.7
11500,146.1,252.4
11505,132.7,272.7
11510,158.1,275.5
11515,88.2,195
11520,118.1,297.5
11525,115.8,275.4
11530,125.9,385.5
11535,106.8,145.4
11540,86.1,365.5
11545,118.3,248.1
11550,74.1,155.4
11555,101.3,265.7
11560,121.1,175.4
11565,110,305.1
11570,103.3,362.5
11575,132.4,252.4
11580,94,312.5
11585,137.7,354.9
11590,63.8,352.5
11595,120.5,245.2
11600,71,198.2
11605,86.3,188.1
11610,154.1,284.9
11615,114.5,272.6
11620,79.8,245.4
11625,112.8,355.3
11630,117.2,350
11635,102.7,255.7
11640,131.1,360
11645,97.7,237.7
11650,111.7,325.4
11655,145.5,215.1
11660,90.1,287.9
11665,157.2,257.9
11670,77.9,315.1
11675,136.2,217.5
11680,70.1,295.7
11685,150.6,225.1
11690,112.3,332.5
11695,150.7,305.1
11700,80.3,217.5
11705,75.8,265.2
11710,115.1,205.3
11715,110.8,215
11720,91.8,323
11725,171.7,205.1
11730,66.5,180.6
11735,99.7,225.1
11740,164.2,252.7
11745,142.3,342.5
11750,202.4,195.1
11755,105,270
11760,139.8,287.7
11765,185,332.5
11770,112.8,272.5
11775,98.7,362.4
11780,81.3,245.2
11785,117.7,285.4
11790,77.2,312.6
11795,135.1,294.9
11800,102.8,327.7
11805,87.4,255.5
11810,123.2,405.1
11815,145.5,385.7
11820,110.2,255.1
11825,94.6,205.1
11830,118.3,292.4
11835,127.9,272.5
11840,143.8,185.4
11845,71.2,245.3
11850,62.9,275.1
11855,77.6,292.6
11860,131.6,292.7
11865,96.1,245.1
11870,111.2,255.2
11875,114.4,234.9
11880,91.1,174.9
11885,84.3,305.3
11890,112.6,295.5
11895,135.4,207.6
11900,113.4,175
11905,58.3,255.4
11910,127.2,375.5
11915,76.7,232.5
11920,69.2,322.5
11925,96.1,335.3
11930,109.7,335.5
11935,64.5,242.5
11940,81.7,232.4
11945,92.8,395.3
11950,107,237.5
11955,118.3,225.1
11960,130.2,194.9
11965,142.8,210.6
11970,94.8,335.1
11975,101.7,290
11980,160.2,274.9
11985,100.5,130.4
11990,151.3,288.2
11995,112.5,208.4
12000,100.8,247.7
12005,78.1,257.7
12010,145.6,255.5
12015,131.5,312.4
12020,93.5,322.7
12025,106.9,295.5
12030,133.5,207.8
12035,124.3,300
12040,106,315.4
12045,158.6,285.7
12050,115.2,197.7
12055,104.2,257.8
12060,178.7,297.9
12065,91.4,285.2
12070,111.8,257.9
12075,92.7,200.2
12080,183.3,322.7
12085,95.3,1610
12090,141,195.5
12095,108.7,1437.8
12100,154.4,295.4
12105,98.5,1582.5
12110,112.7,335.1
12115,147.8,247.6
12120,84,292.7
12125,95.4,335.1
12130,136.3,1532.5
12135,61.3,325.5
12140,100.2,224.9
12145,131.7,230.2
12150,158.5,235.1
12155,92.4,317.9
12160,97.7,1505.7
12165,121.7,1475.1
12170,133.1,257.7
12175,112.4,1572.7
12180,102.2,1450.2
12185,107.7,262.7
12190,110.4,277.7
12195,133.1,325.5
12200,149.7,268.4
12205,106.5,287.8
12210,117.5,282.5
12215,150.5,255.4
12220,120.7,215.1
12225,147.1,1565.3
12230,95.7,1574.8
12235,145.1,177.5
12240,122.8,285.1
12245,96.4,357.9
12250,100.5,197.7
12255,81,1457.4
12260,151.9,268
12265,84,300.9
12270,71.4,1594.8
12275,134.1,275.5
12280,113.6,327.7
12285,84,285.1
12290,86.2,307.4
12295,101.7,1537.7
12300,170.6,187.5
12305,108.7,207.7
12310,109.1,257.5
12315,132.1,275.1
12320,88.5,1615
12325,111.7,372.4
12330,120,304.8
12335,72.6,268.2
12340,144.3,482.7
12345,97.7,355.3
12350,83.1,425.3
12355,110.9,1702.7
12360,142.2,245
12365,97.2,387.7
12370,76.2,1617.9
12375,86.8,522.4
12380,114.8,1645.1
12385,93,1532.7
12390,125.7,1617.5
12395,137,308
12400,93.1,1544.9
12405,165.6,225
12410,96.3,305
12415,88.9,180.3
12420,84.5,1495.1
12425,147.4,297.7
12430,94.4,217.3
12435,139.7,247.8
12440,95.8,287.3
12445,146.9,1597.7
12450,121.6,280.4
12455,98.7,218.2
12460,110.6,240.6
12465,117.3,317.7
12470,77.6,1420.6
12475,184.5,1564.8
12480,75.4,267.8
12485,61.2,305.1
12490,142.7,1477.5
12495,102.2,170.2
12500,98.5,247.5
12505,99.5,277.5
12510,98.1,258
12515,98,197.5
12520,107.5,1534.9
12525,162.1,250.1
12530,102.3,274.8
12535,104.9,324.9
12540,130.2,355.2
12545,115.5,308
12550,76.6,278
12555,116.8,240.4
12560,152.5,255.1
12565,88.6,180.3
12570,129.1,330.5
12575,118.7,254.8
12580,128.4,217.7
12585,96.5,295.1
12590,107.2,237.2
12595,75.8,315.3
12600,108.3,217.5
12605,104.8,1575.4
12610,112.9,1667.4
12615,85.6,254.8
12620,76.9,355.4
12625,78.8,1447.5
12630,127.1,1564.8
12635,87.7,298
12640,132.8,1510.5
12645,77.6,160.7
12650,84.7,415.1
12655,124.1,167.8
12660,148.3,340.2
12665,141.2,275.1
12670,112,247.8
12675,107.1,249.9
12680,99.1,287.8
12685,124.3,277.6
12690,122.4,402.7
12695,136.9,380.5
12700,118.9,250.5
12705,89.6,1555.1
12710,106.7,320.5
12715,92.8,287.8
12720,131.8,355.3
12725,73.4,350.5
12730,92.7,367.5
12735,94.9,167.7
12740,114.5,432.4
12745,81.6,247.8
12750,106,1470.4
12755,107.8,275.1
12760,94.7,170.3
12765,137.5,1542.7
12770,139.1,387.8
12775,120.3,305.4
12780,110.1,207.8
12785,82.6,362.4
12790,138,173
12795,106.5,270.4
12800,112.2,398.1
12805,93.5,223
12810,139.6,287.5
12815,64.9,338.2
12820,100.1,214.9
12825,74.3,275.5
12830,99.5,327.6
12835,112.3,1705.4
12840,84.2,204.8
12845,77,415.2
12850,108,1722.7
12855,140.5,245.1
12860,134,1595.4
12865,89.7,370.6
12870,139.7,417.8
12875,114.7,1597.5
12880,184.9,298
12885,120.2,505
12890,140.8,307.7
12895,112.5,402.7
12900,99.5,1675.3
12905,94.8,445.1
12910,124,1648
12915,144.1,302.7
12920,104.3,287.6
12925,74.3,167.6
12930,94,325.1
12935,104.8,345.3
12940,105.4,395.1
12945,120.9,1665
12950,126.1,1567.5
12955,85.1,562.4
12960,90.5,448.5
12965,95.7,415
12970,131.9,482.4
12975,85.5,495.3
12980,112.2,295.6
12985,78.1,287.2
12990,96.4,1498.2
12995,123.9,325.2
13000,77.5,303.6
13005,70.9,351.3
13010,71.8,450.9
13015,116.9,324.9
13020,129.7,1598.2
13025,127.4,485.1
13030,83.7,434.7
13035,108.1,307.3
13040,115.6,1637.2
13045,113.7,251.2
13050,105.5,444.9
13055,126,415.5
13060,93.8,397.7
13065,124.2,1637.5
13070,105.8,1547.2
13075,127.8,277.4
13080,84.4,350
13085,91.4,402.4
13090,85.1,1571
13095,81.3,257.6
13100,110.2,1560.3
13105,76.5,417.7
13110,105.6,462.7
13115,97.8,285.2
13120,106.2,1477.7
13125,82.7,347.6
13130,129.2,482.4
13135,143.8,467.3
13140,92.5,170.3
13145,111.1,295.3
13150,124.9,377.4
13155,105.1,304.8
13160,113.6,368.2
13165,103.2,475.2
13170,137,450.9
13175,114.7,1505.1
13180,106.6,1708.1
13185,113.4,1430.4
13190,174,370.5
13195,124.4,309.9
13200,120.2,1654.7
13205,100.1,420.1
13210,114.8,385.3
13215,88.1,427.7
13220,86.5,455
13225,110.9,238
13230,96.1,367.9
13235,99.8,337.6
13240,72,230.8
13245,123,300.6
13250,111.8,280.6
13255,104.4,328
13260,108,445.2
13265,115.2,420
13270,83.4,310.4
13275,96.6,585.3
13280,102.1,498
13285,110.6,327.7
13290,170.6,1657.3
13295,109.8,584.8
13300,117.7,280.2
13305,100.5,368.2
13310,141.1,465.4
13315,113.8,495.4
13320,121.5,457.6
13325,100.9,357.7
13330,85.6,367.6
13335,149.1,388.1
13340,104.9,370.3
13345,118.9,339.8
13350,118,1627.5
13355,91.8,1540.3
13360,156.1,1667.6
13365,135.7,434.7
13370,96.7,359.9
13375,99.4,240.1
13380,132.4,322.9
13385,124.6,260.4
13390,108.5,377.5
13395,98.9,562.4
13400,99.8,1647.6
13405,154.4,252.3
13410,109,455.3
13415,104.3,297.3
13420,92.9,397.8
13425,68.6,1510
13430,61.1,312.6
13435,96.4,300
13440,113.7,277.7
13445,77.9,1477.6
13450,104.3,183
13455,106.6,270.5
13460,107,340.4
13465,102.4,293
13470,107.2,277.9
13475,115.1,223.1
13480,133.3,390.1
13485,126.2,239.8
13490,167.4,289.9
13495,130.5,285.2
13500,72.5,340.5
13505,130.7,327.7
13510,95.6,322.4
13515,120.1,374.9
13520,78.6,152.7
13525,131.9,272.9
13530,75.3,225.6
13535,81.2,197.7
13540,87.4,390.2
13545,118.2,395
13550,81.5,222.4
13555,168.6,243
13560,86.6,119.8
13565,104.1,215.2
13570,99.6,277.4
13575,102.4,237.9
13580,123.2,337.3
13585,101.5,172.7
13590,133,219.7
13595,98.8,270.6
13600,82,262.6
13605,123.3,292.6
13610,125.6,290.2
13615,159.7,317.3
13620,119.5,307.9
13625,86.5,240.2
13630,116.5,299.9
13635,98.5,360.2
13640,61.2,290.4
13645,129.9,252.4
13650,142.5,192.7
13655,95.4,395
13660,74.1,252.4
13665,104.2,162.7
13670,86.3,289.8
13675,129.2,340.1
13680,76.3,225.3
13685,164,310.2
13690,68.8,309.9
13695,133.2,340.7
13700,78.6,215.3
13705,77.6,220.1
13710,128.4,435.2
13715,73,327.4
13720,90.6,415.1
13725,129.9,310
13730,117.2,364.9
13735,99,250.4
13740,109.5,195.4
13745,133.1,285.3
13750,194.9,235.3
13755,130.1,250.2
13760,107.4,310.3
13765,153.4,329.9
13770,148.1,422.5
13775,117.2,390.1
13780,85.8,445.1
13785,142.6,289.9
13790,92.1,297.5
13795,133.9,302.8
13800,147.9,213
13805,77.6,319.9
13810,223.5,222.8
13815,104.9,429.8
13820,111.2,237.8
13825,116.2,327.6
13830,78,290.7
13835,76.8,345.3
13840,98.8,263.2
13845,103.6,233.1
13850,144.3,302.6
13855,100.7,257.5
13860,98.1,270.2
13865,123.4,342.5
13870,165.4,322.8
13875,110.3,212.1
13880,130.2,322
13885,141.4,220.1
13890,82.3,427.6
13895,116.9,257.8
13900,121.6,335.1
13905,77.5,252.5
13910,135.4,280.1
13915,114.4,182.4
13920,134.3,272.7
13925,134.4,354.9
13930,133.2,193.3
13935,114,257.7
13940,121.9,212.9
13945,103.8,415.1
13950,106.5,454.9
13955,84.8,188
13960,82.6,302.8
13965,128.2,524.8
13970,125.6,377.4
13975,86.7,367.7
13980,116.9,232.9
13985,119.6,377.6
13990,108.8,287.8
13995,104.7,362.6
14000,131.7,394.8
14005,115.1,327.3
14010,136.4,427.6
14015,114.2,297.6
14020,85.2,220.1
14025,200.9,270.5
14030,99.2,495
14035,63.5,342.9
14040,131,377.7
14045,106.5,402.4
14050,102.3,287.2
14055,169.7,142.7
14060,97.1,225.2
14065,147.7,310.6
14070,100,297.5
14075,109.7,260.3
14080,145.8,300.6
14085,137.9,259.7
14090,114.7,330.2
14095,119.1,132.9
14100,174.6,175.4
14105,148.4,299.9
14110,65,282.4
14115,85.9,310.2
14120,142.8,269.8
14125,145.2,260.2
14130,73.5,397.7
14135,121.5,252.3
14140,145.3,400.3
14145,118.8,377.2
14150,118.8,280.5
14155,126.7,455
14160,198.6,262.8
14165,96.9,370.3
14170,123.2,307.7
14175,75.7,272.5
14180,88.8,237.2
14185,95.8,162.5
14190,122.3,260.1
14195,106.7,152.7
14200,122.3,387.4
14205,168.9,287.8
14210,104.3,327.6
14215,85.3,327.6
14220,86.7,328
14225,156.1,222.9
14230,137.8,215.6
14235,119.5,147.5
14240,114.7,469.7
14245,91.6,300.1
14250,60.8,260
14255,86.5,297.9
14260,63.6,310.2
14265,98.2,277.4
14270,132.7,202.2
14275,63.7,302.3
